"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Jul 23 16:26:17 GMT 2025","Wed Jul 23 16:26:17 GMT 2025","3","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","checkSearchResultFilteredByBrandTest","checkSearchResultFilteredByBrandTest()",""
"passed","Wed Jul 23 16:26:44 GMT 2025","Wed Jul 23 16:26:49 GMT 2025","4484","","ui.pages.HeaderComponentTests","","ui.pages.HeaderComponentTests","openHdrSrchSideBar","openHdrSrchSideBar()","Opening search icon is present in header component, clickable and closable"
"skipped","Wed Jul 23 16:27:35 GMT 2025","Wed Jul 23 16:27:35 GMT 2025","0","","ui.pages.SignInPageTests","","ui.pages.SignInPageTests","signInTest","signInTest()",""
"skipped","Wed Jul 23 16:26:17 GMT 2025","Wed Jul 23 16:26:17 GMT 2025","0","","ui.pages.AccountSideBarPageTests","","ui.pages.AccountSideBarPageTests","signOutTest","signOutTest()",""
"broken","Wed Jul 23 16:26:17 GMT 2025","Wed Jul 23 16:26:17 GMT 2025","3","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","getSearchResultTest","getSearchResultTest()",""
"passed","Wed Jul 23 16:26:49 GMT 2025","Wed Jul 23 16:26:53 GMT 2025","4081","","ui.pages.HeaderComponentTests","","ui.pages.HeaderComponentTests","openHdrAcntBttnTest","openHdrAcntBttnTest()","Open Account icon is present in header component, clickable and closable"
"passed","Wed Jul 23 16:26:17 GMT 2025","Wed Jul 23 16:26:22 GMT 2025","4823","","ui.pages.AccountSideBarPageTests","","ui.pages.AccountSideBarPageTests","openSignInPageTest","openSignInPageTest()","Open SignIn page"
"broken","Wed Jul 23 16:26:17 GMT 2025","Wed Jul 23 16:26:17 GMT 2025","3","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","getSearchResultByGenderTest","getSearchResultByGenderTest()",""
"passed","Wed Jul 23 16:27:05 GMT 2025","Wed Jul 23 16:27:13 GMT 2025","7162","","ui.pages.SearchSideBarPageTests","","ui.pages.SearchSideBarPageTests","enterForSearch","enterForSearch()","Get search input"
"passed","Wed Jul 23 16:26:39 GMT 2025","Wed Jul 23 16:26:44 GMT 2025","5649","","ui.pages.HeaderComponentTests","","ui.pages.HeaderComponentTests","openHdrCartBttnTest","openHdrCartBttnTest()","Open Cart icon is present in header component, clickable and go home page"
"broken","Wed Jul 23 16:26:27 GMT 2025","Wed Jul 23 16:26:33 GMT 2025","5775","","ui.pages.FastMenuComponentTests","","ui.pages.FastMenuComponentTests","openFastWomenNewMenuTest","openFastWomenNewMenuTest()",""
"passed","Wed Jul 23 16:27:01 GMT 2025","Wed Jul 23 16:27:05 GMT 2025","4249","","ui.pages.SearchSideBarPageTests","","ui.pages.SearchSideBarPageTests","checkInputHintText","checkInputHintText()","Check placeholder text of search input"
"broken","Wed Jul 23 16:26:17 GMT 2025","Wed Jul 23 16:26:17 GMT 2025","24","","api.tests.CartApiTests","","api.tests.CartApiTests","addMinImpossibleItemsTest","addMinImpossibleItemsTest()",""
"broken","Wed Jul 23 16:27:24 GMT 2025","Wed Jul 23 16:27:30 GMT 2025","5545","","ui.pages.ShoppingBagPageTests","","ui.pages.ShoppingBagPageTests","checkItemQtyInBag","checkItemQtyInBag()",""
"passed","Wed Jul 23 16:26:57 GMT 2025","Wed Jul 23 16:27:01 GMT 2025","3792","","ui.pages.HomePageTests","","ui.pages.HomePageTests","openHomePageTest","openHomePageTest()","Open home page"
"broken","Wed Jul 23 16:26:17 GMT 2025","Wed Jul 23 16:26:17 GMT 2025","1","","api.tests.CartApiSuitSmokeTests","","api.tests.CartApiSuitSmokeTests","","CartApiSuitSmokeTests",""
"skipped","Wed Jul 23 16:26:27 GMT 2025","Wed Jul 23 16:26:27 GMT 2025","0","","ui.pages.CreateAccountPageTests","","ui.pages.CreateAccountPageTests","createAccountSuccess","createAccountSuccess()",""
