"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 30 07:45:19 GMT 2025","Wed Jul 30 07:45:39 GMT 2025","20294","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [10] Blouses, https://www.ae.com/us/en/c/women/tops/blouses/cat360002?pagetype=plp",""
"passed","Wed Jul 30 07:43:56 GMT 2025","Wed Jul 30 07:44:17 GMT 2025","20578","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [6] Bottoms, https://www.ae.com/us/en/c/women/bottoms/cat10051?pagetype=plp",""
"passed","Wed Jul 30 07:38:06 GMT 2025","Wed Jul 30 07:38:07 GMT 2025","571","","api.tests.CartApiSuitSmokeTests","","api.tests.CartApiSuitSmokeTests","updateItemTest","updateItemTest()",""
"skipped","Wed Jul 30 08:02:50 GMT 2025","Wed Jul 30 08:02:50 GMT 2025","0","","ui.pages.SignInPageTests","","ui.pages.SignInPageTests","signInTest","signInTest()",""
"passed","Wed Jul 30 07:42:15 GMT 2025","Wed Jul 30 07:42:36 GMT 2025","20179","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [1] View All, https://www.ae.com/us/en/c/women/womens?pagetype=clp",""
"passed","Wed Jul 30 07:55:04 GMT 2025","Wed Jul 30 07:55:24 GMT 2025","20013","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [39] The Black & White Shop, https://www.ae.com/us/en/x/women/featured/women-black-and-white?menu=cat4840004&pagetype=shp",""
"passed","Wed Jul 30 07:44:17 GMT 2025","Wed Jul 30 07:44:38 GMT 2025","20491","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [7] Dresses & Jumpsuits, https://www.ae.com/us/en/c/women/dresses/cat1320034",""
"passed","Wed Jul 30 07:51:43 GMT 2025","Wed Jul 30 07:52:03 GMT 2025","19984","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [29] AE NFL Collection, https://www.ae.com/us/en/c/ae-graphics/cat2950001?pagetype=plp",""
"passed","Wed Jul 30 07:41:02 GMT 2025","Wed Jul 30 07:41:20 GMT 2025","18644","","ui.pages.HeaderComponentTests","","ui.pages.HeaderComponentTests","openHdrSrchSideBar","openHdrSrchSideBar()","Opening search icon is present in header component, clickable and closable"
"passed","Wed Jul 30 07:48:22 GMT 2025","Wed Jul 30 07:48:43 GMT 2025","20398","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [19] Aerie Bras & Bralettes, https://www.ae.com/us/en/c/aerie/bras/cat4840012?pagetype=plp",""
"passed","Wed Jul 30 07:48:02 GMT 2025","Wed Jul 30 07:48:22 GMT 2025","20204","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [18] AE77 Premium Collection, https://www.ae.com/us/en/c/women/ae77-premium-collection/cat2450006",""
"passed","Wed Jul 30 07:56:02 GMT 2025","Wed Jul 30 07:56:24 GMT 2025","21731","","ui.pages.SearchSideBarPageTests","","ui.pages.SearchSideBarPageTests","enterForSearch","enterForSearch()","Get search input"
"passed","Wed Jul 30 07:38:07 GMT 2025","Wed Jul 30 07:38:08 GMT 2025","164","","api.tests.CartApiTests","","api.tests.CartApiTests","addMinImpossibleItemsTest","addMinImpossibleItemsTest()",""
"skipped","Wed Jul 30 07:38:12 GMT 2025","Wed Jul 30 07:38:12 GMT 2025","1","","ui.pages.AccountSideBarPageTests","","ui.pages.AccountSideBarPageTests","signOutTest","signOutTest()",""
"passed","Wed Jul 30 07:53:03 GMT 2025","Wed Jul 30 07:53:23 GMT 2025","20018","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [33] The Linen Shop, https://www.ae.com/us/en/x/women/women-linen-blend-shop?menu=cat480004&pagetype=shp",""
