"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 01 07:27:47 GMT 2025","Fri Aug 01 07:27:47 GMT 2025","270","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","getSearchResultByGenderTest","getSearchResultByGenderTest()",""
"passed","Fri Aug 01 07:27:47 GMT 2025","Fri Aug 01 07:27:48 GMT 2025","243","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","getSearchResultTest","getSearchResultTest()",""
"passed","Fri Aug 01 07:27:47 GMT 2025","Fri Aug 01 07:27:47 GMT 2025","384","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","checkSearchResultFilteredByBrandTest","checkSearchResultFilteredByBrandTest()",""
"passed","Fri Aug 01 07:27:46 GMT 2025","Fri Aug 01 07:27:46 GMT 2025","614","","api.tests.CartApiSuitSmokeTests","","api.tests.CartApiSuitSmokeTests","updateItemTest","updateItemTest()",""
"passed","Fri Aug 01 07:27:46 GMT 2025","Fri Aug 01 07:27:47 GMT 2025","133","","api.tests.CartApiTests","","api.tests.CartApiTests","addMinImpossibleItemsTest","addMinImpossibleItemsTest()",""
"passed","Fri Aug 01 07:27:48 GMT 2025","Fri Aug 01 07:27:48 GMT 2025","311","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","getSearchResultByBrandTest","getSearchResultByBrandTest()",""
"passed","Fri Aug 01 07:27:44 GMT 2025","Fri Aug 01 07:27:45 GMT 2025","484","","api.tests.CartApiSuitSmokeTests","","api.tests.CartApiSuitSmokeTests","getCartInfoTest","getCartInfoTest()",""
"passed","Fri Aug 01 07:27:45 GMT 2025","Fri Aug 01 07:27:46 GMT 2025","640","","api.tests.CartApiSuitSmokeTests","","api.tests.CartApiSuitSmokeTests","addItemTest","addItemTest()",""
"passed","Fri Aug 01 07:27:46 GMT 2025","Fri Aug 01 07:27:46 GMT 2025","346","","api.tests.CartApiSuitSmokeTests","","api.tests.CartApiSuitSmokeTests","deleteItemTest","deleteItemTest()",""
"passed","Fri Aug 01 07:27:47 GMT 2025","Fri Aug 01 07:27:47 GMT 2025","175","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","getZeroResultsTest","getZeroResultsTest()",""
