"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 28 23:40:06 GMT 2025","Mon Jul 28 23:40:06 GMT 2025","332","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","checkSearchResultFilteredByBrandTest","checkSearchResultFilteredByBrandTest()",""
"broken","Mon Jul 28 23:55:44 GMT 2025","Mon Jul 28 23:56:24 GMT 2025","39947","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [28] AE Graphics Shop, https://www.ae.com/us/en/c/ae-graphics/cat2950001?pagetype=plp",""
"passed","Mon Jul 28 23:40:05 GMT 2025","Mon Jul 28 23:40:06 GMT 2025","293","","api.tests.CartApiTests","","api.tests.CartApiTests","addMinImpossibleItemsTest","addMinImpossibleItemsTest()",""
"passed","Mon Jul 28 23:40:05 GMT 2025","Mon Jul 28 23:40:05 GMT 2025","521","","api.tests.CartApiSuitSmokeTests","","api.tests.CartApiSuitSmokeTests","deleteItemTest","deleteItemTest()",""
"passed","Mon Jul 28 23:41:56 GMT 2025","Mon Jul 28 23:42:15 GMT 2025","18649","","ui.pages.HeaderComponentTests","","ui.pages.HeaderComponentTests","openHdrCartBttnTest","openHdrCartBttnTest()","Open Cart icon is present in header component, clickable and go home page"
"broken","Mon Jul 28 23:52:59 GMT 2025","Mon Jul 28 23:53:26 GMT 2025","27597","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [22] Clearance, https://www.ae.com/us/en/c/women/women-s-clearance/11gj7jfZ13v7thc-filtered?pagetype=plp",""
"failed","Mon Jul 28 23:42:15 GMT 2025","Mon Jul 28 23:42:31 GMT 2025","15823","","ui.pages.HeaderComponentTests","","ui.pages.HeaderComponentTests","openHdrSrchSideBar","openHdrSrchSideBar()","Opening search icon is present in header component, clickable and closable"
"broken","Mon Jul 28 23:57:48 GMT 2025","Mon Jul 28 23:58:16 GMT 2025","28147","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [32] The Linen Shop, https://www.ae.com/us/en/x/women/women-linen-blend-shop?menu=cat480004&pagetype=shp",""
"broken","Mon Jul 28 23:53:54 GMT 2025","Mon Jul 28 23:54:22 GMT 2025","27980","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [24] Bestsellers, https://www.ae.com/us/en/x/women/featured/women-best-sellers",""
"broken","Tue Jul 29 00:02:04 GMT 2025","Tue Jul 29 00:02:54 GMT 2025","49643","","ui.pages.ShoppingBagPageTests","","ui.pages.ShoppingBagPageTests","checkItemColorInBag","checkItemColorInBag()",""
"passed","Mon Jul 28 23:40:07 GMT 2025","Mon Jul 28 23:40:07 GMT 2025","453","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","getSearchResultTest","getSearchResultTest()",""
"broken","Mon Jul 28 23:46:04 GMT 2025","Mon Jul 28 23:46:31 GMT 2025","27719","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [7] Dresses & Jumpsuits, https://www.ae.com/us/en/c/women/dresses/cat1320034",""
"broken","Mon Jul 28 23:44:12 GMT 2025","Mon Jul 28 23:44:40 GMT 2025","27540","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [3] Jeans, https://www.ae.com/us/en/c/women/bottoms/jeans/cat6430042?pagetype=plp",""
"broken","Mon Jul 28 23:47:26 GMT 2025","Mon Jul 28 23:47:54 GMT 2025","27728","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [10] Blouses, https://www.ae.com/us/en/c/women/tops/blouses/cat360002?pagetype=plp",""
"broken","Mon Jul 28 23:49:44 GMT 2025","Mon Jul 28 23:50:11 GMT 2025","27194","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [15] Shoes, https://www.ae.com/us/en/c/women/shoes/cat4840020?pagetype=plp",""
"broken","Mon Jul 28 23:58:16 GMT 2025","Mon Jul 28 23:58:44 GMT 2025","27529","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [33] Sydney Sweeney's Picks, https://www.ae.com/us/en/x/women/featured/women-sydney-sweeneys-picks",""
"broken","Mon Jul 28 23:54:22 GMT 2025","Mon Jul 28 23:54:50 GMT 2025","27982","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [25] Sydney Sweeney's Picks, https://www.ae.com/us/en/x/women/featured/women-sydney-sweeneys-picks",""
"broken","Tue Jul 29 00:00:34 GMT 2025","Tue Jul 29 00:01:02 GMT 2025","28133","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [38] The Black & White Shop, https://www.ae.com/us/en/x/women/featured/women-black-and-white?menu=cat4840004&pagetype=shp",""
"skipped","Tue Jul 29 00:10:03 GMT 2025","Tue Jul 29 00:10:03 GMT 2025","0","","ui.pages.SignInPageTests","","ui.pages.SignInPageTests","signInTest","signInTest()",""
"broken","Mon Jul 28 23:48:21 GMT 2025","Mon Jul 28 23:48:49 GMT 2025","27481","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [12] Skirts & Skorts, https://www.ae.com/us/en/c/women/bottoms/skirts-skorts/cat5920105",""
"broken","Mon Jul 28 23:51:34 GMT 2025","Mon Jul 28 23:52:03 GMT 2025","28278","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [19] Aerie Bras & Bralettes, https://www.ae.com/us/en/c/aerie/bras/cat4840012?pagetype=plp",""
"broken","Mon Jul 28 23:46:31 GMT 2025","Mon Jul 28 23:46:59 GMT 2025","27592","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [8] T-Shirts & Graphic Tees, https://www.ae.com/us/en/c/women/tops/t-shirts/cat90030?pagetype=plp",""
"passed","Mon Jul 28 23:40:04 GMT 2025","Mon Jul 28 23:40:05 GMT 2025","847","","api.tests.CartApiSuitSmokeTests","","api.tests.CartApiSuitSmokeTests","updateItemTest","updateItemTest()",""
"skipped","Tue Jul 29 00:01:29 GMT 2025","Tue Jul 29 00:01:29 GMT 2025","0","","ui.pages.OrderHistoryPageTests","","ui.pages.OrderHistoryPageTests","checkOrdersOfNewUserTest","checkOrdersOfNewUserTest()",""
"passed","Tue Jul 29 00:04:54 GMT 2025","Tue Jul 29 00:10:03 GMT 2025","309331","","ui.pages.ShoppingBagPageTests","","ui.pages.ShoppingBagPageTests","addRandomCountOfItemsToBag","addRandomCountOfItemsToBag()",""
"broken","Mon Jul 28 23:52:31 GMT 2025","Mon Jul 28 23:52:59 GMT 2025","27726","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [21] Aerie Swimsuits, https://www.ae.com/us/en/c/aerie/swimsuits/cat7030095?pagetype=plp",""
"skipped","Mon Jul 28 23:40:10 GMT 2025","Mon Jul 28 23:40:10 GMT 2025","1","","ui.pages.AccountSideBarPageTests","","ui.pages.AccountSideBarPageTests","signOutTest","signOutTest()",""
"passed","Mon Jul 28 23:40:30 GMT 2025","Mon Jul 28 23:40:55 GMT 2025","25434","","ui.pages.AccountSideBarPageTests","","ui.pages.AccountSideBarPageTests","openCreateAccountPageTest","openCreateAccountPageTest()","Open Create Account page"
"broken","Mon Jul 28 23:55:17 GMT 2025","Mon Jul 28 23:55:44 GMT 2025","27341","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [27] Bottoms Under $39, https://www.ae.com/us/en/x/women/bottoms/women-bottoms-under-39?menu=cat480004&pagetype=shp",""
"broken","Mon Jul 28 23:48:49 GMT 2025","Mon Jul 28 23:49:16 GMT 2025","27711","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [13] Loungewear & PJs, https://www.ae.com/us/en/c/women/loungewear-pjs/cat730011",""
"broken","Mon Jul 28 23:45:36 GMT 2025","Mon Jul 28 23:46:04 GMT 2025","27791","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [6] Bottoms, https://www.ae.com/us/en/c/women/bottoms/cat10051?pagetype=plp",""
"broken","Mon Jul 28 23:50:11 GMT 2025","Mon Jul 28 23:50:40 GMT 2025","28608","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [16] Jackets & Vests, https://www.ae.com/us/en/c/women/tops/jackets-vests/cat4260032",""
"passed","Mon Jul 28 23:40:02 GMT 2025","Mon Jul 28 23:40:03 GMT 2025","618","","api.tests.CartApiSuitSmokeTests","","api.tests.CartApiSuitSmokeTests","getCartInfoTest","getCartInfoTest()",""
"broken","Mon Jul 28 23:50:40 GMT 2025","Mon Jul 28 23:51:07 GMT 2025","26963","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [17] Perfume & Beauty, https://www.ae.com/us/en/c/women/perfume-beauty/cat5450026",""
"broken","Tue Jul 29 00:00:07 GMT 2025","Tue Jul 29 00:00:34 GMT 2025","26978","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [37] The Uniform Shop, https://www.ae.com/us/en/x/women/featured/women-the-uniform-shop?menu=cat480004&pagetype=shp",""
"broken","Mon Jul 28 23:47:54 GMT 2025","Mon Jul 28 23:48:21 GMT 2025","27546","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [11] Hoodies & Sweatshirts, https://www.ae.com/us/en/c/women/tops/hoodies-sweatshirts/cat90048?pagetype=plp",""
"broken","Tue Jul 29 00:02:54 GMT 2025","Tue Jul 29 00:04:00 GMT 2025","66581","","ui.pages.ShoppingBagPageTests","","ui.pages.ShoppingBagPageTests","checkItemSizeInBag","checkItemSizeInBag()",""
"broken","Mon Jul 28 23:59:11 GMT 2025","Mon Jul 28 23:59:39 GMT 2025","27698","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [35] The Halloween Shop, https://www.ae.com/us/en/x/women/featured/women-halloween-shop?menu=cat4840004&pagetype=shp",""
"broken","Mon Jul 28 23:57:21 GMT 2025","Mon Jul 28 23:57:48 GMT 2025","27712","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [31] The Pride Shop, https://www.ae.com/us/en/x/women/featured/pride-shop?menu=cat4840004&pagetype=shp",""
"skipped","Mon Jul 28 23:40:55 GMT 2025","Mon Jul 28 23:40:55 GMT 2025","0","","ui.pages.CreateAccountPageTests","","ui.pages.CreateAccountPageTests","createAccountSuccess","createAccountSuccess()",""
"passed","Mon Jul 28 23:41:13 GMT 2025","Mon Jul 28 23:41:56 GMT 2025","42714","","ui.pages.FastShopPageTests","","ui.pages.FastShopPageTests","addItemToBagWomenNewArrTest","addItemToBagWomenNewArrTest()",""
"passed","Tue Jul 29 00:01:29 GMT 2025","Tue Jul 29 00:01:45 GMT 2025","15407","","ui.pages.SearchSideBarPageTests","","ui.pages.SearchSideBarPageTests","checkInputHintText","checkInputHintText()","Check placeholder text of search input"
"passed","Mon Jul 28 23:40:07 GMT 2025","Mon Jul 28 23:40:07 GMT 2025","309","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","getSearchResultByBrandTest","getSearchResultByBrandTest()",""
"passed","Mon Jul 28 23:40:06 GMT 2025","Mon Jul 28 23:40:06 GMT 2025","302","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","getSearchResultByGenderTest","getSearchResultByGenderTest()",""
"skipped","Tue Jul 29 00:01:29 GMT 2025","Tue Jul 29 00:01:29 GMT 2025","0","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testOpenWomenMenuLinks","testOpenWomenMenuLinks(String, String)",""
"passed","Mon Jul 28 23:40:55 GMT 2025","Mon Jul 28 23:41:13 GMT 2025","18060","","ui.pages.FastMenuComponentTests","","ui.pages.FastMenuComponentTests","openFastWomenNewMenuTest","openFastWomenNewMenuTest()",""
"broken","Mon Jul 28 23:56:24 GMT 2025","Mon Jul 28 23:56:53 GMT 2025","28561","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [29] The AE Sunchaser Collection, https://www.ae.com/us/en/x/women/featured/the-ae-sunchaser-collection?menu=cat4840004&pagetype=shp",""
"broken","Tue Jul 29 00:01:02 GMT 2025","Tue Jul 29 00:01:29 GMT 2025","27526","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [39] Boho Romance, https://www.ae.com/us/en/x/women/featured/women-going-out-shop?menu=cat4840004&pagetype=shp",""
"passed","Mon Jul 28 23:40:03 GMT 2025","Mon Jul 28 23:40:04 GMT 2025","886","","api.tests.CartApiSuitSmokeTests","","api.tests.CartApiSuitSmokeTests","addItemTest","addItemTest()",""
"broken","Mon Jul 28 23:53:26 GMT 2025","Mon Jul 28 23:53:54 GMT 2025","27110","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [23] New Arrivals, https://www.ae.com/us/en/c/women/new-arrivals/11gj7jfZ1266xyj-filtered?pagetype=plp",""
"broken","Mon Jul 28 23:44:40 GMT 2025","Mon Jul 28 23:45:08 GMT 2025","28113","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [4] Tops, https://www.ae.com/us/en/c/women/tops/cat10049?pagetype=plp",""
"passed","Mon Jul 28 23:43:02 GMT 2025","Mon Jul 28 23:43:16 GMT 2025","14522","","ui.pages.HomePageTests","","ui.pages.HomePageTests","openHomePageTest","openHomePageTest()","Open home page"
"broken","Mon Jul 28 23:43:44 GMT 2025","Mon Jul 28 23:44:12 GMT 2025","28244","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [2] New Arrivals, https://www.ae.com/us/en/c/women/new-arrivals/11gj7jfZ1266xyj-filtered?pagetype=plp",""
"passed","Mon Jul 28 23:40:06 GMT 2025","Mon Jul 28 23:40:07 GMT 2025","293","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","getZeroResultsTest","getZeroResultsTest()",""
"broken","Mon Jul 28 23:54:50 GMT 2025","Mon Jul 28 23:55:17 GMT 2025","27618","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [26] Tees & Tanks Under $15, https://www.ae.com/us/en/x/women/tops/our-fave-tees-tanks?menu=cat4840004&pagetype=shp",""
"broken","Mon Jul 28 23:52:03 GMT 2025","Mon Jul 28 23:52:31 GMT 2025","28518","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [20] Aerie Undies, https://www.ae.com/us/en/c/aerie/undies/cat6460002?pagetype=plp",""
"broken","Mon Jul 28 23:46:59 GMT 2025","Mon Jul 28 23:47:26 GMT 2025","26914","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [9] Tank & Tube Tops, https://www.ae.com/us/en/c/women/tops/tank-tops/cat380157?pagetype=plp",""
"passed","Tue Jul 29 00:10:04 GMT 2025","Tue Jul 29 00:11:06 GMT 2025","62776","","ui.pages.WomenNewArrivalsPageTests","","ui.pages.WomenNewArrivalsPageTests","clickRandomItem","clickRandomItem()","accessibility add item to bag"
"broken","Mon Jul 28 23:49:16 GMT 2025","Mon Jul 28 23:49:44 GMT 2025","27451","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [14] Accessories & Socks, https://www.ae.com/us/en/c/women/accessories-socks/cat4840018?pagetype=plp",""
"broken","Mon Jul 28 23:51:07 GMT 2025","Mon Jul 28 23:51:34 GMT 2025","27629","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [18] AE77 Premium Collection, https://www.ae.com/us/en/c/women/ae77-premium-collection/cat2450006",""
