"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 01 12:59:18 GMT 2025","Fri Aug 01 12:59:39 GMT 2025","20527","","ui.pages.AccountSideBarPageTests","","ui.pages.AccountSideBarPageTests","openCreateAccountPageTest","openCreateAccountPageTest()","Open Create Account page"
"failed","Fri Aug 01 13:19:34 GMT 2025","Fri Aug 01 13:20:55 GMT 2025","81175","","ui.pages.ShoppingBagPageTests","","ui.pages.ShoppingBagPageTests","checkItemQtyInBagTest","checkItemQtyInBagTest()",""
"passed","Fri Aug 01 12:58:50 GMT 2025","Fri Aug 01 12:58:51 GMT 2025","822","","api.tests.CartApiSuitSmokeTests","","api.tests.CartApiSuitSmokeTests","updateItemTest","updateItemTest()",""
"passed","Fri Aug 01 13:08:58 GMT 2025","Fri Aug 01 13:09:18 GMT 2025","19959","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [19] Aerie Bras & Bralettes, https://www.ae.com/us/en/c/aerie/bras/cat4840012?pagetype=plp",""
"passed","Fri Aug 01 13:03:16 GMT 2025","Fri Aug 01 13:03:36 GMT 2025","20211","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [2] New Arrivals, https://www.ae.com/us/en/c/women/new-arrivals/11gj7jfZ1266xyj-filtered?pagetype=plp",""
"passed","Fri Aug 01 12:59:39 GMT 2025","Fri Aug 01 13:00:00 GMT 2025","20646","","ui.pages.FastMenuComponentTests","","ui.pages.FastMenuComponentTests","openFastWomenNewMenuTest","openFastWomenNewMenuTest()",""
"passed","Fri Aug 01 13:02:56 GMT 2025","Fri Aug 01 13:03:16 GMT 2025","20308","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [1] View All, https://www.ae.com/us/en/c/women/womens?pagetype=clp",""
"passed","Fri Aug 01 13:06:37 GMT 2025","Fri Aug 01 13:06:58 GMT 2025","20354","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [12] Skirts & Skorts, https://www.ae.com/us/en/c/women/bottoms/skirts-skorts/cat5920105",""
"passed","Fri Aug 01 12:58:52 GMT 2025","Fri Aug 01 12:58:52 GMT 2025","198","","api.tests.CartApiTests","","api.tests.CartApiTests","addMinImpossibleItemsTest","addMinImpossibleItemsTest()",""
"passed","Fri Aug 01 12:58:51 GMT 2025","Fri Aug 01 12:58:52 GMT 2025","504","","api.tests.CartApiSuitSmokeTests","","api.tests.CartApiSuitSmokeTests","deleteItemTest","deleteItemTest()",""
