"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Jul 25 07:20:18 GMT 2025","Fri Jul 25 07:21:47 GMT 2025","88349","","ui.pages.ShoppingBagPageTests","","ui.pages.ShoppingBagPageTests","addRandomCountOfItemsToBag","addRandomCountOfItemsToBag()",""
"passed","Fri Jul 25 07:17:44 GMT 2025","Fri Jul 25 07:17:45 GMT 2025","390","","api.tests.CartApiSuitSmokeTests","","api.tests.CartApiSuitSmokeTests","getCartInfoTest","getCartInfoTest()",""
"skipped","Fri Jul 25 07:18:53 GMT 2025","Fri Jul 25 07:18:53 GMT 2025","0","","ui.pages.OrderHistoryPageTests","","ui.pages.OrderHistoryPageTests","checkOrdersOfNewUserTest","checkOrdersOfNewUserTest()",""
"broken","Fri Jul 25 07:18:53 GMT 2025","Fri Jul 25 07:18:53 GMT 2025","0","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","","MenuComponentTests",""
"passed","Fri Jul 25 07:17:47 GMT 2025","Fri Jul 25 07:17:47 GMT 2025","157","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","getZeroResultsTest","getZeroResultsTest()",""
"passed","Fri Jul 25 07:17:46 GMT 2025","Fri Jul 25 07:17:47 GMT 2025","364","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","checkSearchResultFilteredByBrandTest","checkSearchResultFilteredByBrandTest()",""
"passed","Fri Jul 25 07:17:46 GMT 2025","Fri Jul 25 07:17:46 GMT 2025","375","","api.tests.CartApiSuitSmokeTests","","api.tests.CartApiSuitSmokeTests","deleteItemTest","deleteItemTest()",""
"passed","Fri Jul 25 07:18:38 GMT 2025","Fri Jul 25 07:18:42 GMT 2025","3766","","ui.pages.HeaderComponentTests","","ui.pages.HeaderComponentTests","openHdrSrchSideBar","openHdrSrchSideBar()","Opening search icon is present in header component, clickable and closable"
"passed","Fri Jul 25 07:17:53 GMT 2025","Fri Jul 25 07:17:58 GMT 2025","5525","","ui.pages.AccountSideBarPageTests","","ui.pages.AccountSideBarPageTests","openCreateAccountPageTest","openCreateAccountPageTest()","Open Create Account page"
"passed","Fri Jul 25 07:18:49 GMT 2025","Fri Jul 25 07:18:52 GMT 2025","3023","","ui.pages.HomePageTests","","ui.pages.HomePageTests","openHomePageTest","openHomePageTest()","Open home page"
"passed","Fri Jul 25 07:18:32 GMT 2025","Fri Jul 25 07:18:38 GMT 2025","6107","","ui.pages.HeaderComponentTests","","ui.pages.HeaderComponentTests","openHdrCartBttnTest","openHdrCartBttnTest()","Open Cart icon is present in header component, clickable and go home page"
"failed","Fri Jul 25 07:19:53 GMT 2025","Fri Jul 25 07:20:18 GMT 2025","25391","","ui.pages.ShoppingBagPageTests","","ui.pages.ShoppingBagPageTests","checkItemQtyInBag","checkItemQtyInBag()",""
"failed","Fri Jul 25 07:19:30 GMT 2025","Fri Jul 25 07:19:53 GMT 2025","23062","","ui.pages.ShoppingBagPageTests","","ui.pages.ShoppingBagPageTests","checkItemSizeInBag","checkItemSizeInBag()",""
"passed","Fri Jul 25 07:17:45 GMT 2025","Fri Jul 25 07:17:45 GMT 2025","628","","api.tests.CartApiSuitSmokeTests","","api.tests.CartApiSuitSmokeTests","addItemTest","addItemTest()",""
"passed","Fri Jul 25 07:18:09 GMT 2025","Fri Jul 25 07:18:32 GMT 2025","23035","","ui.pages.FastShopPageTests","","ui.pages.FastShopPageTests","addItemToBag","addItemToBag()",""
"skipped","Fri Jul 25 07:17:48 GMT 2025","Fri Jul 25 07:17:48 GMT 2025","0","","ui.pages.AccountSideBarPageTests","","ui.pages.AccountSideBarPageTests","signOutTest","signOutTest()",""
"passed","Fri Jul 25 07:18:53 GMT 2025","Fri Jul 25 07:18:57 GMT 2025","3703","","ui.pages.SearchSideBarPageTests","","ui.pages.SearchSideBarPageTests","checkInputHintText","checkInputHintText()","Check placeholder text of search input"
"passed","Fri Jul 25 07:21:47 GMT 2025","Fri Jul 25 07:22:03 GMT 2025","16156","","ui.pages.WomenNewArrivalsPageTests","","ui.pages.WomenNewArrivalsPageTests","clickRandomItem","clickRandomItem()","accessibility add item to bag"
"passed","Fri Jul 25 07:18:46 GMT 2025","Fri Jul 25 07:18:49 GMT 2025","3044","","ui.pages.HeaderComponentTests","","ui.pages.HeaderComponentTests","checkLogoAEHeaderTest","checkLogoAEHeaderTest()","Check AE logo"
"passed","Fri Jul 25 07:17:48 GMT 2025","Fri Jul 25 07:17:48 GMT 2025","260","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","getSearchResultByBrandTest","getSearchResultByBrandTest()",""
"failed","Fri Jul 25 07:19:03 GMT 2025","Fri Jul 25 07:19:30 GMT 2025","27071","","ui.pages.ShoppingBagPageTests","","ui.pages.ShoppingBagPageTests","checkItemColorInBag","checkItemColorInBag()",""
"skipped","Fri Jul 25 07:21:47 GMT 2025","Fri Jul 25 07:21:47 GMT 2025","0","","ui.pages.SignInPageTests","","ui.pages.SignInPageTests","signInTest","signInTest()",""
"passed","Fri Jul 25 07:17:47 GMT 2025","Fri Jul 25 07:17:48 GMT 2025","279","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","getSearchResultTest","getSearchResultTest()",""
"passed","Fri Jul 25 07:17:45 GMT 2025","Fri Jul 25 07:17:46 GMT 2025","622","","api.tests.CartApiSuitSmokeTests","","api.tests.CartApiSuitSmokeTests","updateItemTest","updateItemTest()",""
"passed","Fri Jul 25 07:17:48 GMT 2025","Fri Jul 25 07:17:53 GMT 2025","4819","","ui.pages.AccountSideBarPageTests","","ui.pages.AccountSideBarPageTests","openSignInPageTest","openSignInPageTest()","Open SignIn page"
