"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Mon Jul 21 14:15:03 GMT 2025","Mon Jul 21 14:15:03 GMT 2025","0","","ui.pages.AccountSideBarPageTests","","ui.pages.AccountSideBarPageTests","signOutTest","signOutTest()",""
"broken","Mon Jul 21 14:15:03 GMT 2025","Mon Jul 21 14:15:03 GMT 2025","2","","ui.pages.ShoppingBagPageTests","","ui.pages.ShoppingBagPageTests","checkItemColorInBag","checkItemColorInBag()",""
"broken","Mon Jul 21 14:15:03 GMT 2025","Mon Jul 21 14:15:03 GMT 2025","3","","ui.pages.HeaderComponentTests","","ui.pages.HeaderComponentTests","checkLogoAEHeaderTest","checkLogoAEHeaderTest()","Check AE logo"
"skipped","Mon Jul 21 14:15:03 GMT 2025","Mon Jul 21 14:15:03 GMT 2025","0","","ui.pages.SignInPageTests","","ui.pages.SignInPageTests","signInTest","signInTest()",""
"broken","Mon Jul 21 14:15:03 GMT 2025","Mon Jul 21 14:15:03 GMT 2025","2","","ui.pages.FastShopPageTests","","ui.pages.FastShopPageTests","addItemToBag","addItemToBag()",""
"skipped","Mon Jul 21 14:15:00 GMT 2025","Mon Jul 21 14:15:00 GMT 2025","0","","api.tests.CartApiSuitSmokeTests","","api.tests.CartApiSuitSmokeTests","addItemTest","addItemTest()",""
"broken","Mon Jul 21 14:15:03 GMT 2025","Mon Jul 21 14:15:03 GMT 2025","2","","ui.pages.FastMenuComponentTests","","ui.pages.FastMenuComponentTests","openFastWomenNewMenuTest","openFastWomenNewMenuTest()",""
"broken","Mon Jul 21 14:15:03 GMT 2025","Mon Jul 21 14:15:03 GMT 2025","3","","ui.pages.HeaderComponentTests","","ui.pages.HeaderComponentTests","openHdrCartBttnTest","openHdrCartBttnTest()","Open Cart icon is present in header component, clickable and go home page"
"skipped","Mon Jul 21 14:15:03 GMT 2025","Mon Jul 21 14:15:03 GMT 2025","0","","ui.pages.CreateAccountPageTests","","ui.pages.CreateAccountPageTests","createAccountSuccess","createAccountSuccess()",""
"broken","Mon Jul 21 14:15:03 GMT 2025","Mon Jul 21 14:15:03 GMT 2025","2","","ui.pages.SearchSideBarPageTests","","ui.pages.SearchSideBarPageTests","checkInputHintText","checkInputHintText()","Check placeholder text of search input"
"passed","Mon Jul 21 14:15:00 GMT 2025","Mon Jul 21 14:15:01 GMT 2025","592","","api.tests.CartApiTests","","api.tests.CartApiTests","addMinImpossibleItemsTest","addMinImpossibleItemsTest()",""
"passed","Mon Jul 21 14:15:02 GMT 2025","Mon Jul 21 14:15:03 GMT 2025","467","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","getSearchResultByBrandTest","getSearchResultByBrandTest()",""
