"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jul 24 04:53:58 GMT 2025","Thu Jul 24 04:53:59 GMT 2025","307","","api.tests.CartApiTests","","api.tests.CartApiTests","addMinImpossibleItemsTest","addMinImpossibleItemsTest()",""
"passed","Thu Jul 24 04:54:00 GMT 2025","Thu Jul 24 04:54:00 GMT 2025","327","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","getSearchResultByBrandTest","getSearchResultByBrandTest()",""
"broken","Thu Jul 24 04:55:09 GMT 2025","Thu Jul 24 04:55:15 GMT 2025","6067","","ui.pages.ShoppingBagPageTests","","ui.pages.ShoppingBagPageTests","checkItemQtyInBag","checkItemQtyInBag()",""
"passed","Thu Jul 24 04:53:56 GMT 2025","Thu Jul 24 04:53:57 GMT 2025","883","","api.tests.CartApiSuitSmokeTests","","api.tests.CartApiSuitSmokeTests","addItemTest","addItemTest()",""
"broken","Thu Jul 24 04:54:11 GMT 2025","Thu Jul 24 04:54:17 GMT 2025","5914","","ui.pages.FastMenuComponentTests","","ui.pages.FastMenuComponentTests","openFastWomenNewMenuTest","openFastWomenNewMenuTest()",""
"broken","Thu Jul 24 04:54:46 GMT 2025","Thu Jul 24 04:54:46 GMT 2025","0","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","","MenuComponentTests",""
"passed","Thu Jul 24 04:53:59 GMT 2025","Thu Jul 24 04:53:59 GMT 2025","288","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","getSearchResultByGenderTest","getSearchResultByGenderTest()",""
"broken","Thu Jul 24 04:55:15 GMT 2025","Thu Jul 24 04:55:21 GMT 2025","5811","","ui.pages.ShoppingBagPageTests","","ui.pages.ShoppingBagPageTests","addRandomCountOfItemsToBag","addRandomCountOfItemsToBag()",""
"passed","Thu Jul 24 04:53:56 GMT 2025","Thu Jul 24 04:53:56 GMT 2025","581","","api.tests.CartApiSuitSmokeTests","","api.tests.CartApiSuitSmokeTests","getCartInfoTest","getCartInfoTest()",""
"skipped","Thu Jul 24 04:54:11 GMT 2025","Thu Jul 24 04:54:11 GMT 2025","0","","ui.pages.CreateAccountPageTests","","ui.pages.CreateAccountPageTests","createAccountSuccess","createAccountSuccess()",""
"skipped","Thu Jul 24 04:55:21 GMT 2025","Thu Jul 24 04:55:21 GMT 2025","0","","ui.pages.SignInPageTests","","ui.pages.SignInPageTests","signInTest","signInTest()",""
"passed","Thu Jul 24 04:54:23 GMT 2025","Thu Jul 24 04:54:29 GMT 2025","5915","","ui.pages.HeaderComponentTests","","ui.pages.HeaderComponentTests","openHdrCartBttnTest","openHdrCartBttnTest()","Open Cart icon is present in header component, clickable and go home page"
"passed","Thu Jul 24 04:54:05 GMT 2025","Thu Jul 24 04:54:11 GMT 2025","5228","","ui.pages.AccountSideBarPageTests","","ui.pages.AccountSideBarPageTests","openCreateAccountPageTest","openCreateAccountPageTest()","Open Create Account page"
"passed","Thu Jul 24 04:53:58 GMT 2025","Thu Jul 24 04:53:58 GMT 2025","518","","api.tests.CartApiSuitSmokeTests","","api.tests.CartApiSuitSmokeTests","deleteItemTest","deleteItemTest()",""
"passed","Thu Jul 24 04:53:59 GMT 2025","Thu Jul 24 04:54:00 GMT 2025","226","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","getZeroResultsTest","getZeroResultsTest()",""
"passed","Thu Jul 24 04:54:00 GMT 2025","Thu Jul 24 04:54:00 GMT 2025","356","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","getSearchResultTest","getSearchResultTest()",""
"passed","Thu Jul 24 04:54:33 GMT 2025","Thu Jul 24 04:54:37 GMT 2025","4299","","ui.pages.HeaderComponentTests","","ui.pages.HeaderComponentTests","openHdrAcntBttnTest","openHdrAcntBttnTest()","Open Account icon is present in header component, clickable and closable"
"skipped","Thu Jul 24 04:54:46 GMT 2025","Thu Jul 24 04:54:46 GMT 2025","0","","ui.pages.OrderHistoryPageTests","","ui.pages.OrderHistoryPageTests","checkOrdersOfNewUserTest","checkOrdersOfNewUserTest()",""
"passed","Thu Jul 24 04:54:00 GMT 2025","Thu Jul 24 04:54:05 GMT 2025","4966","","ui.pages.AccountSideBarPageTests","","ui.pages.AccountSideBarPageTests","openSignInPageTest","openSignInPageTest()","Open SignIn page"
"passed","Thu Jul 24 04:54:29 GMT 2025","Thu Jul 24 04:54:33 GMT 2025","4370","","ui.pages.HeaderComponentTests","","ui.pages.HeaderComponentTests","openHdrSrchSideBar","openHdrSrchSideBar()","Opening search icon is present in header component, clickable and closable"
"passed","Thu Jul 24 04:53:59 GMT 2025","Thu Jul 24 04:53:59 GMT 2025","377","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","checkSearchResultFilteredByBrandTest","checkSearchResultFilteredByBrandTest()",""
"broken","Thu Jul 24 04:54:17 GMT 2025","Thu Jul 24 04:54:23 GMT 2025","6123","","ui.pages.FastShopPageTests","","ui.pages.FastShopPageTests","addItemToBag","addItemToBag()",""
"passed","Thu Jul 24 04:54:41 GMT 2025","Thu Jul 24 04:54:45 GMT 2025","3924","","ui.pages.HomePageTests","","ui.pages.HomePageTests","openHomePageTest","openHomePageTest()","Open home page"
"passed","Thu Jul 24 04:54:37 GMT 2025","Thu Jul 24 04:54:41 GMT 2025","3891","","ui.pages.HeaderComponentTests","","ui.pages.HeaderComponentTests","checkLogoAEHeaderTest","checkLogoAEHeaderTest()","Check AE logo"
"passed","Thu Jul 24 04:53:57 GMT 2025","Thu Jul 24 04:53:58 GMT 2025","815","","api.tests.CartApiSuitSmokeTests","","api.tests.CartApiSuitSmokeTests","updateItemTest","updateItemTest()",""
"broken","Thu Jul 24 04:55:03 GMT 2025","Thu Jul 24 04:55:09 GMT 2025","5896","","ui.pages.ShoppingBagPageTests","","ui.pages.ShoppingBagPageTests","checkItemSizeInBag","checkItemSizeInBag()",""
"passed","Thu Jul 24 04:54:46 GMT 2025","Thu Jul 24 04:54:50 GMT 2025","4330","","ui.pages.SearchSideBarPageTests","","ui.pages.SearchSideBarPageTests","checkInputHintText","checkInputHintText()","Check placeholder text of search input"
"broken","Thu Jul 24 04:54:57 GMT 2025","Thu Jul 24 04:55:03 GMT 2025","6058","","ui.pages.ShoppingBagPageTests","","ui.pages.ShoppingBagPageTests","checkItemColorInBag","checkItemColorInBag()",""
"broken","Thu Jul 24 04:55:21 GMT 2025","Thu Jul 24 04:55:26 GMT 2025","5811","","ui.pages.WomenNewArrivalsPageTests","","ui.pages.WomenNewArrivalsPageTests","clickRandomItem","clickRandomItem()","accessibility add item to bag"
"passed","Thu Jul 24 04:54:50 GMT 2025","Thu Jul 24 04:54:57 GMT 2025","6806","","ui.pages.SearchSideBarPageTests","","ui.pages.SearchSideBarPageTests","enterForSearch","enterForSearch()","Get search input"
"skipped","Thu Jul 24 04:54:00 GMT 2025","Thu Jul 24 04:54:00 GMT 2025","0","","ui.pages.AccountSideBarPageTests","","ui.pages.AccountSideBarPageTests","signOutTest","signOutTest()",""
