"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Aug 04 11:49:39 GMT 2025","Mon Aug 04 11:50:11 GMT 2025","31964","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [29] AE Graphics Shop, https://www.ae.com/us/en/c/ae-graphics/cat2950001?pagetype=plp",""
"passed","Mon Aug 04 11:37:58 GMT 2025","Mon Aug 04 11:38:30 GMT 2025","31797","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [7] Dresses & Jumpsuits, https://www.ae.com/us/en/c/women/dresses/cat1320034",""
"passed","Mon Aug 04 11:32:39 GMT 2025","Mon Aug 04 11:33:09 GMT 2025","30564","","ui.pages.HeaderComponentTests","","ui.pages.HeaderComponentTests","openHdrSrchSideBar","openHdrSrchSideBar()","Opening search icon is present in header component, clickable and closable"
"passed","Mon Aug 04 11:42:44 GMT 2025","Mon Aug 04 11:43:16 GMT 2025","32049","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [16] Jackets & Vests, https://www.ae.com/us/en/c/women/tops/jackets-vests/cat4260032",""
"passed","Mon Aug 04 11:52:50 GMT 2025","Mon Aug 04 11:53:22 GMT 2025","31670","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [35] The Halloween Shop, https://www.ae.com/us/en/x/women/featured/women-halloween-shop?menu=cat4840004&pagetype=shp",""
"passed","Mon Aug 04 11:28:49 GMT 2025","Mon Aug 04 11:28:50 GMT 2025","476","","api.tests.CartApiSuitSmokeTests","","api.tests.CartApiSuitSmokeTests","getCartInfoTest","getCartInfoTest()",""
"passed","Mon Aug 04 11:40:06 GMT 2025","Mon Aug 04 11:40:37 GMT 2025","31860","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [11] Hoodies & Sweatshirts, https://www.ae.com/us/en/c/women/tops/hoodies-sweatshirts/cat90048?pagetype=plp",""
"skipped","Mon Aug 04 11:30:00 GMT 2025","Mon Aug 04 11:30:00 GMT 2025","0","","ui.pages.CreateAccountPageTests","","ui.pages.CreateAccountPageTests","createAccountSuccess","createAccountSuccess()",""
"passed","Mon Aug 04 11:28:53 GMT 2025","Mon Aug 04 11:28:53 GMT 2025","263","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","getSearchResultTest","getSearchResultTest()",""
"passed","Mon Aug 04 11:28:50 GMT 2025","Mon Aug 04 11:28:51 GMT 2025","970","","api.tests.CartApiSuitSmokeTests","","api.tests.CartApiSuitSmokeTests","addItemTest","addItemTest()",""
"passed","Mon Aug 04 11:48:35 GMT 2025","Mon Aug 04 11:49:07 GMT 2025","31981","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [27] The Collegiate Collection, https://www.ae.com/us/en/x/men/featured/the-collegiate-collection?menu=cat4840004&pagetype=shp",""
"passed","Mon Aug 04 11:30:00 GMT 2025","Mon Aug 04 11:30:32 GMT 2025","32412","","ui.pages.FastMenuComponentTests","","ui.pages.FastMenuComponentTests","openFastWomenNewMenuTest","openFastWomenNewMenuTest()",""
"passed","Mon Aug 04 11:28:53 GMT 2025","Mon Aug 04 11:28:53 GMT 2025","180","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","getZeroResultsTest","getZeroResultsTest()",""
"passed","Mon Aug 04 11:28:52 GMT 2025","Mon Aug 04 11:28:52 GMT 2025","383","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","checkSearchResultFilteredByBrandTest","checkSearchResultFilteredByBrandTest()",""
"passed","Mon Aug 04 11:30:32 GMT 2025","Mon Aug 04 11:32:07 GMT 2025","94495","","ui.pages.FastShopPageTests","","ui.pages.FastShopPageTests","addOneRandomItemToBagWomenNewArrTest","addOneRandomItemToBagWomenNewArrTest()",""
"passed","Mon Aug 04 11:54:25 GMT 2025","Mon Aug 04 11:54:57 GMT 2025","31292","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [38] The Black & White Shop, https://www.ae.com/us/en/x/women/featured/women-black-and-white?menu=cat4840004&pagetype=shp",""
"passed","Mon Aug 04 11:28:52 GMT 2025","Mon Aug 04 11:28:53 GMT 2025","307","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","getSearchResultByGenderTest","getSearchResultByGenderTest()",""
"passed","Mon Aug 04 12:03:23 GMT 2025","Mon Aug 04 12:07:13 GMT 2025","230133","","ui.pages.ShoppingBagPageTests","","ui.pages.ShoppingBagPageTests","add50ItemsToBagTest","add50ItemsToBagTest()",""
"passed","Mon Aug 04 11:47:31 GMT 2025","Mon Aug 04 11:48:03 GMT 2025","31952","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [25] Tees & Tanks Under $15, https://www.ae.com/us/en/x/women/tops/our-fave-tees-tanks?menu=cat4840004&pagetype=shp",""
"passed","Mon Aug 04 11:49:07 GMT 2025","Mon Aug 04 11:49:39 GMT 2025","31882","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [28] AE NFL Collection, https://www.ae.com/us/en/c/ae-graphics/cat2950001?pagetype=plp",""
"passed","Mon Aug 04 11:34:17 GMT 2025","Mon Aug 04 11:34:46 GMT 2025","29715","","ui.pages.HomePageTests","","ui.pages.HomePageTests","openHomePageTest","openHomePageTest()","Open home page"
"passed","Mon Aug 04 12:07:13 GMT 2025","Mon Aug 04 12:09:51 GMT 2025","157941","","ui.pages.ShoppingBagPageTests","","ui.pages.ShoppingBagPageTests","add51ItemsToBagTest","add51ItemsToBagTest()",""
"passed","Mon Aug 04 11:42:13 GMT 2025","Mon Aug 04 11:42:44 GMT 2025","31698","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [15] Shoes, https://www.ae.com/us/en/c/women/shoes/cat4840020?pagetype=plp",""
"passed","Mon Aug 04 11:57:21 GMT 2025","Mon Aug 04 11:58:51 GMT 2025","89995","","ui.pages.ShoppingBagPageTests","","ui.pages.ShoppingBagPageTests","checkItemSizeInBagTest","checkItemSizeInBagTest()",""
"passed","Mon Aug 04 11:28:53 GMT 2025","Mon Aug 04 11:28:54 GMT 2025","325","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","getSearchResultByBrandTest","getSearchResultByBrandTest()",""
