"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 01 07:07:44 GMT 2025","Fri Aug 01 07:07:45 GMT 2025","854","","api.tests.CartApiSuitSmokeTests","","api.tests.CartApiSuitSmokeTests","addItemTest","addItemTest()",""
"passed","Fri Aug 01 07:07:49 GMT 2025","Fri Aug 01 07:07:49 GMT 2025","370","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","getSearchResultByBrandTest","getSearchResultByBrandTest()",""
"passed","Fri Aug 01 07:07:44 GMT 2025","Fri Aug 01 07:07:44 GMT 2025","576","","api.tests.CartApiSuitSmokeTests","","api.tests.CartApiSuitSmokeTests","getCartInfoTest","getCartInfoTest()",""
"passed","Fri Aug 01 07:07:48 GMT 2025","Fri Aug 01 07:07:49 GMT 2025","243","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","getZeroResultsTest","getZeroResultsTest()",""
"passed","Fri Aug 01 07:07:47 GMT 2025","Fri Aug 01 07:07:48 GMT 2025","838","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","getSearchResultByGenderTest","getSearchResultByGenderTest()",""
"passed","Fri Aug 01 07:07:47 GMT 2025","Fri Aug 01 07:07:47 GMT 2025","195","","api.tests.CartApiTests","","api.tests.CartApiTests","addMinImpossibleItemsTest","addMinImpossibleItemsTest()",""
"passed","Fri Aug 01 07:07:45 GMT 2025","Fri Aug 01 07:07:46 GMT 2025","906","","api.tests.CartApiSuitSmokeTests","","api.tests.CartApiSuitSmokeTests","updateItemTest","updateItemTest()",""
"passed","Fri Aug 01 07:07:46 GMT 2025","Fri Aug 01 07:07:47 GMT 2025","543","","api.tests.CartApiSuitSmokeTests","","api.tests.CartApiSuitSmokeTests","deleteItemTest","deleteItemTest()",""
"passed","Fri Aug 01 07:07:47 GMT 2025","Fri Aug 01 07:07:47 GMT 2025","440","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","checkSearchResultFilteredByBrandTest","checkSearchResultFilteredByBrandTest()",""
"passed","Fri Aug 01 07:07:49 GMT 2025","Fri Aug 01 07:07:49 GMT 2025","331","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","getSearchResultTest","getSearchResultTest()",""
