"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jul 25 07:16:14 GMT 2025","Fri Jul 25 07:16:14 GMT 2025","302","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","getSearchResultByGenderTest","getSearchResultByGenderTest()",""
"passed","Fri Jul 25 07:16:11 GMT 2025","Fri Jul 25 07:16:12 GMT 2025","842","","api.tests.CartApiSuitSmokeTests","","api.tests.CartApiSuitSmokeTests","addItemTest","addItemTest()",""
"passed","Fri Jul 25 07:16:12 GMT 2025","Fri Jul 25 07:16:12 GMT 2025","833","","api.tests.CartApiSuitSmokeTests","","api.tests.CartApiSuitSmokeTests","updateItemTest","updateItemTest()",""
"passed","Fri Jul 25 07:16:14 GMT 2025","Fri Jul 25 07:16:15 GMT 2025","367","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","getSearchResultByBrandTest","getSearchResultByBrandTest()",""
"passed","Fri Jul 25 07:16:20 GMT 2025","Fri Jul 25 07:16:25 GMT 2025","5404","","ui.pages.AccountSideBarPageTests","","ui.pages.AccountSideBarPageTests","openCreateAccountPageTest","openCreateAccountPageTest()","Open Create Account page"
"passed","Fri Jul 25 07:16:12 GMT 2025","Fri Jul 25 07:16:13 GMT 2025","489","","api.tests.CartApiSuitSmokeTests","","api.tests.CartApiSuitSmokeTests","deleteItemTest","deleteItemTest()",""
"passed","Fri Jul 25 07:16:13 GMT 2025","Fri Jul 25 07:16:14 GMT 2025","384","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","checkSearchResultFilteredByBrandTest","checkSearchResultFilteredByBrandTest()",""
"skipped","Fri Jul 25 07:16:25 GMT 2025","Fri Jul 25 07:16:25 GMT 2025","0","","ui.pages.CreateAccountPageTests","","ui.pages.CreateAccountPageTests","createAccountSuccess","createAccountSuccess()",""
"passed","Fri Jul 25 07:16:10 GMT 2025","Fri Jul 25 07:16:11 GMT 2025","488","","api.tests.CartApiSuitSmokeTests","","api.tests.CartApiSuitSmokeTests","getCartInfoTest","getCartInfoTest()",""
"skipped","Fri Jul 25 07:16:15 GMT 2025","Fri Jul 25 07:16:15 GMT 2025","0","","ui.pages.AccountSideBarPageTests","","ui.pages.AccountSideBarPageTests","signOutTest","signOutTest()",""
"passed","Fri Jul 25 07:16:15 GMT 2025","Fri Jul 25 07:16:20 GMT 2025","5185","","ui.pages.AccountSideBarPageTests","","ui.pages.AccountSideBarPageTests","openSignInPageTest","openSignInPageTest()","Open SignIn page"
"passed","Fri Jul 25 07:16:13 GMT 2025","Fri Jul 25 07:16:13 GMT 2025","222","","api.tests.CartApiTests","","api.tests.CartApiTests","addMinImpossibleItemsTest","addMinImpossibleItemsTest()",""
"passed","Fri Jul 25 07:16:14 GMT 2025","Fri Jul 25 07:16:14 GMT 2025","326","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","getSearchResultTest","getSearchResultTest()",""
"passed","Fri Jul 25 07:16:14 GMT 2025","Fri Jul 25 07:16:14 GMT 2025","231","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","getZeroResultsTest","getZeroResultsTest()",""
