"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Jul 23 15:41:37 GMT 2025","Wed Jul 23 15:41:37 GMT 2025","0","","ui.pages.AccountSideBarPageTests","","ui.pages.AccountSideBarPageTests","signOutTest","signOutTest()",""
"skipped","Wed Jul 23 15:43:07 GMT 2025","Wed Jul 23 15:43:07 GMT 2025","0","","ui.pages.SignInPageTests","","ui.pages.SignInPageTests","signInTest","signInTest()",""
"broken","Wed Jul 23 15:41:55 GMT 2025","Wed Jul 23 15:42:01 GMT 2025","6344","","ui.pages.FastShopPageTests","","ui.pages.FastShopPageTests","addItemToBag","addItemToBag()",""
"passed","Wed Jul 23 15:42:33 GMT 2025","Wed Jul 23 15:42:41 GMT 2025","8320","","ui.pages.SearchSideBarPageTests","","ui.pages.SearchSideBarPageTests","enterForSearch","enterForSearch()","Get search input"
"passed","Wed Jul 23 15:41:37 GMT 2025","Wed Jul 23 15:41:42 GMT 2025","5076","","ui.pages.AccountSideBarPageTests","","ui.pages.AccountSideBarPageTests","openSignInPageTest","openSignInPageTest()","Open SignIn page"
"passed","Wed Jul 23 15:42:01 GMT 2025","Wed Jul 23 15:42:07 GMT 2025","6261","","ui.pages.HeaderComponentTests","","ui.pages.HeaderComponentTests","openHdrCartBttnTest","openHdrCartBttnTest()","Open Cart icon is present in header component, clickable and go home page"
"passed","Wed Jul 23 15:41:42 GMT 2025","Wed Jul 23 15:41:48 GMT 2025","5633","","ui.pages.AccountSideBarPageTests","","ui.pages.AccountSideBarPageTests","openCreateAccountPageTest","openCreateAccountPageTest()","Open Create Account page"
"broken","Wed Jul 23 15:41:37 GMT 2025","Wed Jul 23 15:41:37 GMT 2025","1","","api.tests.CartApiSuitSmokeTests","","api.tests.CartApiSuitSmokeTests","","CartApiSuitSmokeTests",""
"passed","Wed Jul 23 15:42:07 GMT 2025","Wed Jul 23 15:42:13 GMT 2025","5394","","ui.pages.HeaderComponentTests","","ui.pages.HeaderComponentTests","openHdrSrchSideBar","openHdrSrchSideBar()","Opening search icon is present in header component, clickable and closable"
"broken","Wed Jul 23 15:41:37 GMT 2025","Wed Jul 23 15:41:37 GMT 2025","2","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","checkSearchResultFilteredByBrandTest","checkSearchResultFilteredByBrandTest()",""
