"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Jul 22 16:06:32 GMT 2025","Tue Jul 22 16:06:32 GMT 2025","230","","ui.pages.FastMenuComponentTests","","ui.pages.FastMenuComponentTests","openFastWomenNewMenuTest","openFastWomenNewMenuTest()",""
"broken","Tue Jul 22 16:06:34 GMT 2025","Tue Jul 22 16:06:34 GMT 2025","158","","ui.pages.ShoppingBagPageTests","","ui.pages.ShoppingBagPageTests","checkItemSizeInBag","checkItemSizeInBag()",""
"broken","Tue Jul 22 16:06:33 GMT 2025","Tue Jul 22 16:06:33 GMT 2025","212","","ui.pages.HomePageTests","","ui.pages.HomePageTests","openHomePageTest","openHomePageTest()","Open home page"
"broken","Tue Jul 22 16:06:34 GMT 2025","Tue Jul 22 16:06:34 GMT 2025","217","","ui.pages.ShoppingBagPageTests","","ui.pages.ShoppingBagPageTests","checkItemColorInBag","checkItemColorInBag()",""
"broken","Tue Jul 22 16:06:31 GMT 2025","Tue Jul 22 16:06:31 GMT 2025","8","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","checkSearchResultFilteredByBrandTest","checkSearchResultFilteredByBrandTest()",""
"skipped","Tue Jul 22 16:06:35 GMT 2025","Tue Jul 22 16:06:35 GMT 2025","0","","ui.pages.SignInPageTests","","ui.pages.SignInPageTests","signInTest","signInTest()",""
"broken","Tue Jul 22 16:06:31 GMT 2025","Tue Jul 22 16:06:31 GMT 2025","5","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","getSearchResultTest","getSearchResultTest()",""
"broken","Tue Jul 22 16:06:34 GMT 2025","Tue Jul 22 16:06:34 GMT 2025","213","","ui.pages.SearchSideBarPageTests","","ui.pages.SearchSideBarPageTests","enterForSearch","enterForSearch()","Get search input"
"broken","Tue Jul 22 16:06:33 GMT 2025","Tue Jul 22 16:06:33 GMT 2025","215","","ui.pages.HeaderComponentTests","","ui.pages.HeaderComponentTests","openHdrAcntBttnTest","openHdrAcntBttnTest()","Open Account icon is present in header component, clickable and closable"
"broken","Tue Jul 22 16:06:32 GMT 2025","Tue Jul 22 16:06:32 GMT 2025","219","","ui.pages.HeaderComponentTests","","ui.pages.HeaderComponentTests","openHdrCartBttnTest","openHdrCartBttnTest()","Open Cart icon is present in header component, clickable and go home page"
"broken","Tue Jul 22 16:06:35 GMT 2025","Tue Jul 22 16:06:35 GMT 2025","205","","ui.pages.WomenNewArrivalsPageTests","","ui.pages.WomenNewArrivalsPageTests","clickRandomItem","clickRandomItem()","accessibility add item to bag"
"broken","Tue Jul 22 16:06:35 GMT 2025","Tue Jul 22 16:06:35 GMT 2025","207","","ui.pages.ShoppingBagPageTests","","ui.pages.ShoppingBagPageTests","addRandomCountOfItemsToBag","addRandomCountOfItemsToBag()",""
"broken","Tue Jul 22 16:06:31 GMT 2025","Tue Jul 22 16:06:31 GMT 2025","6","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","getSearchResultByBrandTest","getSearchResultByBrandTest()",""
"broken","Tue Jul 22 16:06:32 GMT 2025","Tue Jul 22 16:06:32 GMT 2025","212","","ui.pages.FastShopPageTests","","ui.pages.FastShopPageTests","addItemToBag","addItemToBag()",""
