"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 06 13:56:29 GMT 2025","Wed Aug 06 13:57:00 GMT 2025","31382","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","womenMenuLinksAndCategoriesTextTest","womenMenuLinksAndCategoriesTextTest(String, String) [13] Loungewear & PJs, https://www.ae.com/us/en/c/women/loungewear-pjs/cat730011",""
"passed","Wed Aug 06 14:09:02 GMT 2025","Wed Aug 06 14:09:33 GMT 2025","30861","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","womenMenuLinksAndCategoriesTextTest","womenMenuLinksAndCategoriesTextTest(String, String) [37] The Uniform Shop, https://www.ae.com/us/en/x/women/featured/women-the-uniform-shop?menu=cat480004&pagetype=shp",""
"passed","Wed Aug 06 13:44:17 GMT 2025","Wed Aug 06 13:44:17 GMT 2025","331","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","checkSearchResultFilteredByBrandTest","checkSearchResultFilteredByBrandTest()",""
"passed","Wed Aug 06 13:44:15 GMT 2025","Wed Aug 06 13:44:16 GMT 2025","824","","api.tests.CartApiSuitSmokeTests","","api.tests.CartApiSuitSmokeTests","updateItemTest","updateItemTest()",""
"broken","Wed Aug 06 13:45:59 GMT 2025","Wed Aug 06 13:47:29 GMT 2025","90276","","ui.pages.FastShopPageTests","","ui.pages.FastShopPageTests","addOneRandomItemToBagWomenNewArrTest","addOneRandomItemToBagWomenNewArrTest()",""
"passed","Wed Aug 06 13:55:57 GMT 2025","Wed Aug 06 13:56:29 GMT 2025","31495","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","womenMenuLinksAndCategoriesTextTest","womenMenuLinksAndCategoriesTextTest(String, String) [12] Skirts & Skorts, https://www.ae.com/us/en/c/women/bottoms/skirts-skorts/cat5920105",""
"passed","Wed Aug 06 13:57:31 GMT 2025","Wed Aug 06 13:58:03 GMT 2025","31261","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","womenMenuLinksAndCategoriesTextTest","womenMenuLinksAndCategoriesTextTest(String, String) [15] Shoes, https://www.ae.com/us/en/c/women/shoes/cat4840020?pagetype=plp",""
"passed","Wed Aug 06 13:44:16 GMT 2025","Wed Aug 06 13:44:16 GMT 2025","639","","api.tests.CartApiSuitSmokeTests","","api.tests.CartApiSuitSmokeTests","deleteItemTest","deleteItemTest()",""
"passed","Wed Aug 06 13:59:37 GMT 2025","Wed Aug 06 14:00:08 GMT 2025","31463","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","womenMenuLinksAndCategoriesTextTest","womenMenuLinksAndCategoriesTextTest(String, String) [19] Aerie Bras & Bralettes, https://www.ae.com/us/en/c/aerie/bras/cat4840012?pagetype=plp",""
"passed","Wed Aug 06 13:58:03 GMT 2025","Wed Aug 06 13:58:34 GMT 2025","31301","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","womenMenuLinksAndCategoriesTextTest","womenMenuLinksAndCategoriesTextTest(String, String) [16] Jackets & Vests, https://www.ae.com/us/en/c/women/tops/jackets-vests/cat4260032",""
"passed","Wed Aug 06 14:02:45 GMT 2025","Wed Aug 06 14:03:17 GMT 2025","31433","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","womenMenuLinksAndCategoriesTextTest","womenMenuLinksAndCategoriesTextTest(String, String) [25] Tees & Tanks Under $15, https://www.ae.com/us/en/x/women/tops/our-fave-tees-tanks?menu=cat4840004&pagetype=shp",""
