"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Aug 02 07:39:12 GMT 2025","Sat Aug 02 07:40:51 GMT 2025","99520","","ui.pages.ShoppingBagPageTests","","ui.pages.ShoppingBagPageTests","checkItemSizeInBagTest","checkItemSizeInBagTest()",""
"passed","Sat Aug 02 07:10:05 GMT 2025","Sat Aug 02 07:10:06 GMT 2025","729","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","checkSearchResultFilteredByBrandTest","checkSearchResultFilteredByBrandTest()",""
"passed","Sat Aug 02 07:11:44 GMT 2025","Sat Aug 02 07:13:24 GMT 2025","100512","","ui.pages.FastShopPageTests","","ui.pages.FastShopPageTests","addItemToBagWomenNewArrTest","addItemToBagWomenNewArrTest()",""
"passed","Sat Aug 02 07:21:15 GMT 2025","Sat Aug 02 07:21:46 GMT 2025","31250","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [11] Hoodies & Sweatshirts, https://www.ae.com/us/en/c/women/tops/hoodies-sweatshirts/cat90048?pagetype=plp",""
"passed","Sat Aug 02 07:15:03 GMT 2025","Sat Aug 02 07:15:33 GMT 2025","29539","","ui.pages.HeaderComponentTests","","ui.pages.HeaderComponentTests","checkLogoAEHeaderTest","checkLogoAEHeaderTest()","Check AE logo"
"passed","Sat Aug 02 07:10:03 GMT 2025","Sat Aug 02 07:10:04 GMT 2025","803","","api.tests.CartApiSuitSmokeTests","","api.tests.CartApiSuitSmokeTests","addItemTest","addItemTest()",""
"passed","Sat Aug 02 07:21:46 GMT 2025","Sat Aug 02 07:22:17 GMT 2025","31288","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [12] Skirts & Skorts, https://www.ae.com/us/en/c/women/bottoms/skirts-skorts/cat5920105",""
"passed","Sat Aug 02 07:13:56 GMT 2025","Sat Aug 02 07:14:26 GMT 2025","29915","","ui.pages.HeaderComponentTests","","ui.pages.HeaderComponentTests","openHdrSrchSideBar","openHdrSrchSideBar()","Opening search icon is present in header component, clickable and closable"
"passed","Sat Aug 02 07:29:02 GMT 2025","Sat Aug 02 07:29:33 GMT 2025","31149","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [26] Tees & Tanks Under $15, https://www.ae.com/us/en/x/women/tops/our-fave-tees-tanks?menu=cat4840004&pagetype=shp",""
"passed","Sat Aug 02 07:40:51 GMT 2025","Sat Aug 02 07:42:32 GMT 2025","101327","","ui.pages.ShoppingBagPageTests","","ui.pages.ShoppingBagPageTests","checkItemQtyInBagTest","checkItemQtyInBagTest()",""
