"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jul 30 18:15:46 GMT 2025","Wed Jul 30 18:15:47 GMT 2025","715","","api.tests.CartApiSuitSmokeTests","","api.tests.CartApiSuitSmokeTests","updateItemTest","updateItemTest()",""
"passed","Wed Jul 30 18:19:32 GMT 2025","Wed Jul 30 18:19:50 GMT 2025","18054","","ui.pages.HomePageTests","","ui.pages.HomePageTests","openHomePageTest","openHomePageTest()","Open home page"
"passed","Wed Jul 30 18:23:10 GMT 2025","Wed Jul 30 18:23:30 GMT 2025","19730","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [11] Hoodies & Sweatshirts, https://www.ae.com/us/en/c/women/tops/hoodies-sweatshirts/cat90048?pagetype=plp",""
"passed","Wed Jul 30 18:24:10 GMT 2025","Wed Jul 30 18:24:29 GMT 2025","19731","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [14] Accessories & Socks, https://www.ae.com/us/en/c/women/accessories-socks/cat4840018?pagetype=plp",""
"passed","Wed Jul 30 18:15:47 GMT 2025","Wed Jul 30 18:15:47 GMT 2025","458","","api.tests.CartApiSuitSmokeTests","","api.tests.CartApiSuitSmokeTests","deleteItemTest","deleteItemTest()",""
"passed","Wed Jul 30 18:32:26 GMT 2025","Wed Jul 30 18:32:45 GMT 2025","19644","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [39] The Black & White Shop, https://www.ae.com/us/en/x/women/featured/women-black-and-white?menu=cat4840004&pagetype=shp",""
"passed","Wed Jul 30 18:15:48 GMT 2025","Wed Jul 30 18:15:48 GMT 2025","314","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","getSearchResultByGenderTest","getSearchResultByGenderTest()",""
"passed","Wed Jul 30 18:18:15 GMT 2025","Wed Jul 30 18:18:37 GMT 2025","21385","","ui.pages.HeaderComponentTests","","ui.pages.HeaderComponentTests","openHdrCartBttnTest","openHdrCartBttnTest()","Open Cart icon is present in header component, clickable and go home page"
"passed","Wed Jul 30 18:22:11 GMT 2025","Wed Jul 30 18:22:31 GMT 2025","19998","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [8] T-Shirts & Graphic Tees, https://www.ae.com/us/en/c/women/tops/t-shirts/cat90030?pagetype=plp",""
"passed","Wed Jul 30 18:15:44 GMT 2025","Wed Jul 30 18:15:45 GMT 2025","517","","api.tests.CartApiSuitSmokeTests","","api.tests.CartApiSuitSmokeTests","getCartInfoTest","getCartInfoTest()",""
"passed","Wed Jul 30 18:28:08 GMT 2025","Wed Jul 30 18:28:28 GMT 2025","19644","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [26] Tees & Tanks Under $15, https://www.ae.com/us/en/x/women/tops/our-fave-tees-tanks?menu=cat4840004&pagetype=shp",""
"passed","Wed Jul 30 18:15:49 GMT 2025","Wed Jul 30 18:15:49 GMT 2025","566","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","getSearchResultByBrandTest","getSearchResultByBrandTest()",""
"skipped","Wed Jul 30 18:33:05 GMT 2025","Wed Jul 30 18:33:05 GMT 2025","0","","ui.pages.OrderHistoryPageTests","","ui.pages.OrderHistoryPageTests","checkOrdersOfNewUserTest","checkOrdersOfNewUserTest()",""
