"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Jul 23 16:52:13 GMT 2025","Wed Jul 23 16:52:19 GMT 2025","6148","","ui.pages.ShoppingBagPageTests","","ui.pages.ShoppingBagPageTests","checkItemColorInBag","checkItemColorInBag()",""
"broken","Wed Jul 23 16:51:13 GMT 2025","Wed Jul 23 16:51:13 GMT 2025","4","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","getSearchResultByBrandTest","getSearchResultByBrandTest()",""
"broken","Wed Jul 23 16:51:30 GMT 2025","Wed Jul 23 16:51:37 GMT 2025","7027","","ui.pages.FastShopPageTests","","ui.pages.FastShopPageTests","addItemToBag","addItemToBag()",""
"failed","Wed Jul 23 16:51:37 GMT 2025","Wed Jul 23 16:51:43 GMT 2025","5809","","ui.pages.HeaderComponentTests","","ui.pages.HeaderComponentTests","openHdrCartBttnTest","openHdrCartBttnTest()","Open Cart icon is present in header component, clickable and go home page"
"skipped","Wed Jul 23 16:52:01 GMT 2025","Wed Jul 23 16:52:01 GMT 2025","0","","ui.pages.OrderHistoryPageTests","","ui.pages.OrderHistoryPageTests","checkOrdersOfNewUserTest","checkOrdersOfNewUserTest()",""
"passed","Wed Jul 23 16:51:13 GMT 2025","Wed Jul 23 16:51:18 GMT 2025","4897","","ui.pages.AccountSideBarPageTests","","ui.pages.AccountSideBarPageTests","openSignInPageTest","openSignInPageTest()","Open SignIn page"
"passed","Wed Jul 23 16:51:56 GMT 2025","Wed Jul 23 16:52:00 GMT 2025","3775","","ui.pages.HomePageTests","","ui.pages.HomePageTests","openHomePageTest","openHomePageTest()","Open home page"
"skipped","Wed Jul 23 16:51:13 GMT 2025","Wed Jul 23 16:51:13 GMT 2025","0","","ui.pages.AccountSideBarPageTests","","ui.pages.AccountSideBarPageTests","signOutTest","signOutTest()",""
"broken","Wed Jul 23 16:52:26 GMT 2025","Wed Jul 23 16:52:33 GMT 2025","6633","","ui.pages.ShoppingBagPageTests","","ui.pages.ShoppingBagPageTests","checkItemQtyInBag","checkItemQtyInBag()",""
"passed","Wed Jul 23 16:51:47 GMT 2025","Wed Jul 23 16:51:52 GMT 2025","4722","","ui.pages.HeaderComponentTests","","ui.pages.HeaderComponentTests","openHdrAcntBttnTest","openHdrAcntBttnTest()","Open Account icon is present in header component, clickable and closable"
