"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Jul 28 20:14:53 GMT 2025","Mon Jul 28 20:15:20 GMT 2025","27710","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [38] The Black & White Shop, https://www.ae.com/us/en/x/women/featured/women-black-and-white?menu=cat4840004&pagetype=shp",""
"broken","Mon Jul 28 20:15:20 GMT 2025","Mon Jul 28 20:15:48 GMT 2025","27531","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [39] Boho Romance, https://www.ae.com/us/en/x/women/featured/women-going-out-shop?menu=cat4840004&pagetype=shp",""
"broken","Mon Jul 28 20:10:14 GMT 2025","Mon Jul 28 20:10:43 GMT 2025","28529","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [28] AE Graphics Shop, https://www.ae.com/us/en/c/ae-graphics/cat2950001?pagetype=plp",""
"broken","Mon Jul 28 19:57:00 GMT 2025","Mon Jul 28 19:57:28 GMT 2025","27506","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [1] View All, https://www.ae.com/us/en/c/women/womens?pagetype=clp",""
"broken","Mon Jul 28 19:54:06 GMT 2025","Mon Jul 28 19:54:06 GMT 2025","2","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","getSearchResultByGenderTest","getSearchResultByGenderTest()",""
"broken","Mon Jul 28 20:08:50 GMT 2025","Mon Jul 28 20:09:18 GMT 2025","27630","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [25] Sydney Sweeney's Picks, https://www.ae.com/us/en/x/women/featured/women-sydney-sweeneys-picks",""
"skipped","Mon Jul 28 20:15:48 GMT 2025","Mon Jul 28 20:15:48 GMT 2025","0","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testOpenWomenMenuLinks","testOpenWomenMenuLinks(String, String)",""
"skipped","Mon Jul 28 20:15:48 GMT 2025","Mon Jul 28 20:15:48 GMT 2025","0","","ui.pages.OrderHistoryPageTests","","ui.pages.OrderHistoryPageTests","checkOrdersOfNewUserTest","checkOrdersOfNewUserTest()",""
"broken","Mon Jul 28 20:11:39 GMT 2025","Mon Jul 28 20:12:06 GMT 2025","27026","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [31] The Pride Shop, https://www.ae.com/us/en/x/women/featured/pride-shop?menu=cat4840004&pagetype=shp",""
"broken","Mon Jul 28 19:58:51 GMT 2025","Mon Jul 28 19:59:19 GMT 2025","27609","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [5] Shorts, https://www.ae.com/us/en/c/women/bottoms/shorts/cat380159?pagetype=plp",""
"broken","Mon Jul 28 20:05:31 GMT 2025","Mon Jul 28 20:06:01 GMT 2025","30294","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [18] AE77 Premium Collection, https://www.ae.com/us/en/c/women/ae77-premium-collection/cat2450006",""
"broken","Mon Jul 28 20:09:46 GMT 2025","Mon Jul 28 20:10:14 GMT 2025","28598","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [27] Bottoms Under $39, https://www.ae.com/us/en/x/women/bottoms/women-bottoms-under-39?menu=cat480004&pagetype=shp",""
"passed","Mon Jul 28 19:54:58 GMT 2025","Mon Jul 28 19:55:40 GMT 2025","41804","","ui.pages.FastShopPageTests","","ui.pages.FastShopPageTests","addItemToBagWomenNewArrTest","addItemToBagWomenNewArrTest()",""
"broken","Mon Jul 28 20:05:03 GMT 2025","Mon Jul 28 20:05:31 GMT 2025","28096","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [17] Perfume & Beauty, https://www.ae.com/us/en/c/women/perfume-beauty/cat5450026",""
"broken","Mon Jul 28 20:06:29 GMT 2025","Mon Jul 28 20:06:58 GMT 2025","28629","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [20] Aerie Undies, https://www.ae.com/us/en/c/aerie/undies/cat6460002?pagetype=plp",""
"broken","Mon Jul 28 20:13:30 GMT 2025","Mon Jul 28 20:13:58 GMT 2025","27594","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [35] The Halloween Shop, https://www.ae.com/us/en/x/women/featured/women-halloween-shop?menu=cat4840004&pagetype=shp",""
"broken","Mon Jul 28 20:03:02 GMT 2025","Mon Jul 28 20:04:02 GMT 2025","60191","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [14] Accessories & Socks, https://www.ae.com/us/en/c/women/accessories-socks/cat4840018?pagetype=plp",""
"broken","Mon Jul 28 19:58:23 GMT 2025","Mon Jul 28 19:58:51 GMT 2025","28196","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [4] Tops, https://www.ae.com/us/en/c/women/tops/cat10049?pagetype=plp",""
"skipped","Mon Jul 28 20:20:51 GMT 2025","Mon Jul 28 20:20:51 GMT 2025","0","","ui.pages.SignInPageTests","","ui.pages.SignInPageTests","signInTest","signInTest()",""
"broken","Mon Jul 28 20:09:18 GMT 2025","Mon Jul 28 20:09:46 GMT 2025","28177","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [26] Tees & Tanks Under $15, https://www.ae.com/us/en/x/women/tops/our-fave-tees-tanks?menu=cat4840004&pagetype=shp",""
"broken","Mon Jul 28 19:54:06 GMT 2025","Mon Jul 28 19:54:06 GMT 2025","1","","api.tests.CartApiSuitSmokeTests","","api.tests.CartApiSuitSmokeTests","","CartApiSuitSmokeTests",""
"broken","Mon Jul 28 20:14:25 GMT 2025","Mon Jul 28 20:14:53 GMT 2025","27633","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [37] The Uniform Shop, https://www.ae.com/us/en/x/women/featured/women-the-uniform-shop?menu=cat480004&pagetype=shp",""
"passed","Mon Jul 28 19:55:40 GMT 2025","Mon Jul 28 19:55:58 GMT 2025","18347","","ui.pages.HeaderComponentTests","","ui.pages.HeaderComponentTests","openHdrCartBttnTest","openHdrCartBttnTest()","Open Cart icon is present in header component, clickable and go home page"
"broken","Mon Jul 28 19:59:19 GMT 2025","Mon Jul 28 19:59:47 GMT 2025","27648","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [6] Bottoms, https://www.ae.com/us/en/c/women/bottoms/cat10051?pagetype=plp",""
"broken","Mon Jul 28 19:54:06 GMT 2025","Mon Jul 28 19:54:06 GMT 2025","4","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","getZeroResultsTest","getZeroResultsTest()",""
"broken","Mon Jul 28 20:01:38 GMT 2025","Mon Jul 28 20:02:06 GMT 2025","27512","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [11] Hoodies & Sweatshirts, https://www.ae.com/us/en/c/women/tops/hoodies-sweatshirts/cat90048?pagetype=plp",""
"broken","Mon Jul 28 20:13:58 GMT 2025","Mon Jul 28 20:14:25 GMT 2025","27463","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [36] Denim on Denim, https://www.ae.com/us/en/x/women/women-denim-on-denim?menu=cat4840004&pagetype=shp",""
"passed","Mon Jul 28 19:54:06 GMT 2025","Mon Jul 28 19:54:24 GMT 2025","18600","","ui.pages.AccountSideBarPageTests","","ui.pages.AccountSideBarPageTests","openSignInPageTest","openSignInPageTest()","Open SignIn page"
"broken","Mon Jul 28 20:08:21 GMT 2025","Mon Jul 28 20:08:50 GMT 2025","28463","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [24] Bestsellers, https://www.ae.com/us/en/x/women/featured/women-best-sellers",""
"passed","Mon Jul 28 20:16:04 GMT 2025","Mon Jul 28 20:16:22 GMT 2025","18304","","ui.pages.SearchSideBarPageTests","","ui.pages.SearchSideBarPageTests","enterForSearch","enterForSearch()","Get search input"
"broken","Mon Jul 28 20:13:02 GMT 2025","Mon Jul 28 20:13:30 GMT 2025","27964","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [34] The Summer I Turned Pretty: Belly's Closet, https://www.ae.com/us/en/x/women/featured/ae-x-the-summer-i-turned-pretty-women?menu=cat4840004&pagetype=shp",""
"broken","Mon Jul 28 20:00:14 GMT 2025","Mon Jul 28 20:00:42 GMT 2025","27517","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [8] T-Shirts & Graphic Tees, https://www.ae.com/us/en/c/women/tops/t-shirts/cat90030?pagetype=plp",""
"broken","Mon Jul 28 20:01:10 GMT 2025","Mon Jul 28 20:01:38 GMT 2025","28583","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [10] Blouses, https://www.ae.com/us/en/c/women/tops/blouses/cat360002?pagetype=plp",""
"broken","Mon Jul 28 20:00:42 GMT 2025","Mon Jul 28 20:01:10 GMT 2025","27875","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [9] Tank & Tube Tops, https://www.ae.com/us/en/c/women/tops/tank-tops/cat380157?pagetype=plp",""
