"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 03 19:54:56 GMT 2025","Sun Aug 03 19:55:27 GMT 2025","31156","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [39] Boho Romance, https://www.ae.com/us/en/x/women/featured/women-going-out-shop?menu=cat4840004&pagetype=shp",""
"passed","Sun Aug 03 20:03:02 GMT 2025","Sun Aug 03 20:06:05 GMT 2025","183607","","ui.pages.ShoppingBagPageTests","","ui.pages.ShoppingBagPageTests","add50ItemsToBagTest","add50ItemsToBagTest()",""
"passed","Sun Aug 03 19:29:10 GMT 2025","Sun Aug 03 19:29:11 GMT 2025","1266","","api.tests.CartApiSuitSmokeTests","","api.tests.CartApiSuitSmokeTests","updateItemTest","updateItemTest()",""
"passed","Sun Aug 03 19:42:54 GMT 2025","Sun Aug 03 19:43:26 GMT 2025","31475","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [16] Jackets & Vests, https://www.ae.com/us/en/c/women/tops/jackets-vests/cat4260032",""
"passed","Sun Aug 03 19:29:12 GMT 2025","Sun Aug 03 19:29:12 GMT 2025","216","","api.tests.CartApiTests","","api.tests.CartApiTests","addMinImpossibleItemsTest","addMinImpossibleItemsTest()",""
"passed","Sun Aug 03 19:29:13 GMT 2025","Sun Aug 03 19:29:13 GMT 2025","257","","api.tests.SearchSideBarTests","","api.tests.SearchSideBarTests","getZeroResultsTest","getZeroResultsTest()",""
"passed","Sun Aug 03 19:46:34 GMT 2025","Sun Aug 03 19:47:06 GMT 2025","31179","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [23] New Arrivals, https://www.ae.com/us/en/c/women/new-arrivals/11gj7jfZ1266xyj-filtered?pagetype=plp",""
"skipped","Sun Aug 03 19:29:17 GMT 2025","Sun Aug 03 19:29:17 GMT 2025","1","","ui.pages.AccountSideBarPageTests","","ui.pages.AccountSideBarPageTests","signOutTest","signOutTest()",""
"passed","Sun Aug 03 19:42:23 GMT 2025","Sun Aug 03 19:42:54 GMT 2025","31272","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [15] Shoes, https://www.ae.com/us/en/c/women/shoes/cat4840020?pagetype=plp",""
"skipped","Sun Aug 03 19:55:27 GMT 2025","Sun Aug 03 19:55:27 GMT 2025","0","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testOpenWomenMenuLinks","testOpenWomenMenuLinks(String, String)",""
"passed","Sun Aug 03 19:40:48 GMT 2025","Sun Aug 03 19:41:20 GMT 2025","31503","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [12] Skirts & Skorts, https://www.ae.com/us/en/c/women/bottoms/skirts-skorts/cat5920105",""
