"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 29 14:17:58 GMT 2025","Tue Jul 29 14:18:18 GMT 2025","20031","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [4] Tops, https://www.ae.com/us/en/c/women/tops/cat10049?pagetype=plp",""
"skipped","Tue Jul 29 14:29:58 GMT 2025","Tue Jul 29 14:29:58 GMT 2025","0","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testOpenWomenMenuLinks","testOpenWomenMenuLinks(String, String)",""
"broken","Tue Jul 29 14:36:27 GMT 2025","Tue Jul 29 14:37:39 GMT 2025","72328","","ui.pages.WomenNewArrivalsPageTests","","ui.pages.WomenNewArrivalsPageTests","clickRandomItem","clickRandomItem()","accessibility add item to bag"
"passed","Tue Jul 29 14:28:39 GMT 2025","Tue Jul 29 14:28:59 GMT 2025","19927","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [36] Denim on Denim, https://www.ae.com/us/en/x/women/women-denim-on-denim?menu=cat4840004&pagetype=shp",""
"failed","Tue Jul 29 14:26:59 GMT 2025","Tue Jul 29 14:27:19 GMT 2025","19783","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [31] The Pride Shop, https://www.ae.com/us/en/x/women/featured/pride-shop?menu=cat4840004&pagetype=shp",""
"passed","Tue Jul 29 14:21:59 GMT 2025","Tue Jul 29 14:22:19 GMT 2025","20239","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [16] Jackets & Vests, https://www.ae.com/us/en/c/women/tops/jackets-vests/cat4260032",""
"passed","Tue Jul 29 14:16:20 GMT 2025","Tue Jul 29 14:16:39 GMT 2025","18842","","ui.pages.HeaderComponentTests","","ui.pages.HeaderComponentTests","checkLogoAEHeaderTest","checkLogoAEHeaderTest()","Check AE logo"
"passed","Tue Jul 29 14:25:39 GMT 2025","Tue Jul 29 14:26:00 GMT 2025","20266","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [27] Bottoms Under $39, https://www.ae.com/us/en/x/women/bottoms/women-bottoms-under-39?menu=cat480004&pagetype=shp",""
"passed","Tue Jul 29 14:19:59 GMT 2025","Tue Jul 29 14:20:19 GMT 2025","20039","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [10] Blouses, https://www.ae.com/us/en/c/women/tops/blouses/cat360002?pagetype=plp",""
"passed","Tue Jul 29 14:21:39 GMT 2025","Tue Jul 29 14:21:59 GMT 2025","19902","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","testWomenMenuLinksAndCategoriesText","testWomenMenuLinksAndCategoriesText(String, String) [15] Shoes, https://www.ae.com/us/en/c/women/shoes/cat4840020?pagetype=plp",""
