"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Jul 23 14:22:12 GMT 2025","Wed Jul 23 14:22:12 GMT 2025","55","","api.tests.CartApiTests","","api.tests.CartApiTests","addMinImpossibleItemsTest","addMinImpossibleItemsTest()",""
"failed","Wed Jul 23 14:22:45 GMT 2025","Wed Jul 23 14:22:51 GMT 2025","6197","","ui.pages.HeaderComponentTests","","ui.pages.HeaderComponentTests","openHdrCartBttnTest","openHdrCartBttnTest()","Open Cart icon is present in header component, clickable and go home page"
"skipped","Wed Jul 23 14:24:01 GMT 2025","Wed Jul 23 14:24:01 GMT 2025","0","","ui.pages.SignInPageTests","","ui.pages.SignInPageTests","signInTest","signInTest()",""
"passed","Wed Jul 23 14:23:02 GMT 2025","Wed Jul 23 14:23:08 GMT 2025","5177","","ui.pages.HeaderComponentTests","","ui.pages.HeaderComponentTests","checkLogoAEHeaderTest","checkLogoAEHeaderTest()","Check AE logo"
"broken","Wed Jul 23 14:22:22 GMT 2025","Wed Jul 23 14:22:28 GMT 2025","5897","","ui.pages.AccountSideBarPageTests","","ui.pages.AccountSideBarPageTests","openCreateAccountPageTest","openCreateAccountPageTest()","Open Create Account page"
"broken","Wed Jul 23 14:23:12 GMT 2025","Wed Jul 23 14:23:12 GMT 2025","0","","ui.pages.MenuComponentTests","","ui.pages.MenuComponentTests","","MenuComponentTests",""
"broken","Wed Jul 23 14:23:53 GMT 2025","Wed Jul 23 14:24:01 GMT 2025","7214","","ui.pages.ShoppingBagPageTests","","ui.pages.ShoppingBagPageTests","addRandomCountOfItemsToBag","addRandomCountOfItemsToBag()",""
"skipped","Wed Jul 23 14:23:12 GMT 2025","Wed Jul 23 14:23:12 GMT 2025","0","","ui.pages.OrderHistoryPageTests","","ui.pages.OrderHistoryPageTests","checkOrdersOfNewUserTest","checkOrdersOfNewUserTest()",""
"broken","Wed Jul 23 14:22:28 GMT 2025","Wed Jul 23 14:22:37 GMT 2025","8268","","ui.pages.FastMenuComponentTests","","ui.pages.FastMenuComponentTests","openFastWomenNewMenuTest","openFastWomenNewMenuTest()",""
"broken","Wed Jul 23 14:22:11 GMT 2025","Wed Jul 23 14:22:11 GMT 2025","1","","api.tests.CartApiSuitSmokeTests","","api.tests.CartApiSuitSmokeTests","","CartApiSuitSmokeTests",""
"passed","Wed Jul 23 14:23:08 GMT 2025","Wed Jul 23 14:23:12 GMT 2025","4328","","ui.pages.HomePageTests","","ui.pages.HomePageTests","openHomePageTest","openHomePageTest()","Open home page"
"broken","Wed Jul 23 14:23:30 GMT 2025","Wed Jul 23 14:23:37 GMT 2025","6776","","ui.pages.ShoppingBagPageTests","","ui.pages.ShoppingBagPageTests","checkItemColorInBag","checkItemColorInBag()",""
"passed","Wed Jul 23 14:23:19 GMT 2025","Wed Jul 23 14:23:30 GMT 2025","11296","","ui.pages.SearchSideBarPageTests","","ui.pages.SearchSideBarPageTests","enterForSearch","enterForSearch()","Get search input"
"broken","Wed Jul 23 14:23:45 GMT 2025","Wed Jul 23 14:23:53 GMT 2025","8030","","ui.pages.ShoppingBagPageTests","","ui.pages.ShoppingBagPageTests","checkItemQtyInBag","checkItemQtyInBag()",""
